,stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
3334,4230,4937,2,4,0,4,3,4,4,3,4,3,4,2,2,4,3,4,5,2,4,3,1,1,4,2,3,3,4,4,4,3,4,4,5,3,2,2,2,2,150,1,0,0,0,0,0,0,0,0,0,212,83.33333333
3335,4231,4937,2,4,0,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,4,3,2,2,2,3,50,0,1,0,0,0,0,0,0,0,0,191.6666667,83.33333333
3336,4232,4954,1,3,0,4,4,4,4,4,4,4,4,3,4,5,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,600,1,0,0,0,0,0,0,0,0,0,247.6666667,1.224489796
3337,4233,4957,2,3,0,4,4,4,4,4,4,5,5,5,4,5,3,3,2,3,4,4,4,4,4,4,4,4,4,4,3,5,4,3,3,4,4,3,3,2,300,1,0,0,0,0,0,0,0,0,0,230.6666667,1.941747573
3338,4235,4954,1,3,0,5,4,4,4,4,3,2,2,4,3,5,2,3,2,1,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,1,500,1,0,0,0,0,0,0,0,0,0,214,1.224489796
3339,4236,4949,2,3,0,5,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,500,0,0,0,1,0,0,0,0,0,0,281.6666667,3.255813953
3340,4237,4949,2,3,0,5,4,2,5,4,4,4,4,4,4,5,5,5,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,400,1,0,0,0,0,0,0,0,0,0,215,3.255813953
3341,4238,4956,1,3,0,4,4,5,4,4,4,4,4,5,4,4,5,4,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,3,3,5,5,5,5,5,300,0,0,1,0,0,0,0,0,0,0,244,5
3342,4240,4949,2,3,0,3,4,4,3,4,5,5,4,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,500,0,0,0,1,0,0,0,0,0,0,236,3.255813953
3343,4241,4951,2,3,0,4,4,3,4,4,4,3,3,3,3,4,3,3,3,4,3,3,3,2,3,3,4,3,3,4,3,4,3,3,3,4,4,4,4,4,350,1,0,0,0,0,0,0,0,0,0,230.3333333,3.827751196
3344,4243,4952,1,3,0,5,4,4,5,4,4,4,5,4,4,4,4,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,380,0,1,0,0,0,0,0,0,0,0,136.3333333,4.568527919
3345,4244,4957,2,3,0,5,4,5,5,4,5,5,5,5,5,5,5,3,2,5,5,4,4,4,4,4,4,3,3,4,3,4,4,3,3,3,3,3,2,3,200,0,1,0,0,0,0,0,0,0,0,147.3333333,1.941747573
3346,4245,4949,2,3,0,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,3,3,4,4,4,4,3,250,1,0,0,0,0,0,0,0,0,0,234,3.255813953
3347,4247,4957,2,3,0,5,3,5,5,3,3,3,5,4,2,3,1,1,1,1,5,2,2,3,2,2,2,3,3,3,3,2,3,3,3,4,4,4,4,1,400,1,0,0,0,0,0,0,0,0,0,143.6666667,1.941747573
3348,4249,4961,2,4,0,3,4,3,3,3,3,3,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,2,3,3,3,4,4,3,2,250,1,0,0,0,0,0,0,0,0,0,209,116.6666667
3349,4250,4961,1,4,1,4,4,3,4,3,3,3,3,3,4,4,2,3,3,2,3,5,5,5,5,5,4,4,3,4,3,3,4,4,3,3,3,2,2,2,120,0,0,0,0,0,0,0,0,0,1,160,116.6666667
3350,4251,4961,1,4,0,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,5,500,1,0,0,0,0,0,0,0,0,0,201,116.6666667
3351,4252,4961,1,4,0,5,4,5,3,3,4,4,3,3,3,3,4,3,2,3,4,4,4,3,4,4,3,3,2,3,3,4,3,3,3,2,3,3,3,2,180,1,0,0,0,0,0,0,0,0,0,143.6666667,116.6666667
3352,4255,4959,2,4,0,4,3,3,4,3,5,5,5,5,5,5,4,4,3,4,4,3,4,3,3,3,3,3,2,3,3,3,2,3,3,4,5,4,3,1,300,1,0,0,0,0,0,0,0,0,0,241.6666667,9.090909091
3353,4256,4959,2,4,0,5,4,5,5,5,3,3,2,3,2,4,3,3,5,4,3,3,2,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,240,0,1,0,0,0,0,0,0,0,0,185.3333333,9.090909091
3354,4257,4959,2,4,0,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,2,3,3,3,2,3,3,4,4,4,4,5,500,0,0,1,0,0,0,0,0,0,0,273,9.090909091
3355,4258,4959,2,4,0,5,5,3,5,3,4,3,4,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,600,0,0,0,0,1,0,0,0,0,0,155.3333333,9.090909091
3356,4259,4960,1,4,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,4,3,4,4,3,1,220,0,0,0,0,0,1,0,0,0,0,184.3333333,11.62790698
3357,4260,4959,2,4,0,5,5,5,5,5,3,3,4,4,4,4,2,2,1,2,1,4,3,4,4,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,221,9.090909091
3358,4261,4960,1,4,0,3,3,2,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,4,2,2,3,250,0,1,0,0,0,0,0,0,0,0,229.3333333,11.62790698
3359,4262,4959,2,4,0,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,3,2,3,2,2,3,4,4,3,3,3,3,4,3,3,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,213.3333333,9.090909091
3360,4263,4960,1,4,0,4,4,4,4,4,4,4,3,3,3,4,3,3,2,3,3,3,2,2,4,2,3,3,2,2,2,3,2,3,2,3,3,3,3,4,500,1,0,0,0,0,0,0,0,0,0,183.6666667,11.62790698
3361,4264,4959,2,4,0,5,4,4,4,4,5,5,5,5,5,5,3,3,4,5,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,188,9.090909091
3362,4265,4837,2,2,0,5,4,4,5,5,3,4,5,4,5,5,5,3,4,3,3,4,2,5,4,5,5,4,5,5,4,5,3,3,4,4,4,3,3,3,350,0,1,0,0,0,0,0,0,0,0,191.6666667,0.849858357
3363,4266,4959,2,4,0,5,5,5,5,5,4,4,3,4,3,5,4,4,5,5,5,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,5,4,180,0,0,0,1,0,0,0,0,0,0,257,9.090909091
3364,4267,4960,1,4,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,2,1,4,4,3,4,2,200,0,1,0,0,0,0,0,0,0,0,169,11.62790698
3365,4268,4960,1,4,0,4,3,3,5,3,4,3,2,3,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,420,1,0,0,0,0,0,0,0,0,0,256,11.62790698
3366,4269,4960,1,4,0,5,4,4,4,3,4,4,2,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,300,0,0,0,0,0,0,0,1,0,0,228.6666667,11.62790698
3367,4271,4959,2,4,0,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,2,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,450,0,0,0,1,0,0,0,0,0,0,274.3333333,9.090909091
3368,4272,4964,2,3,0,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,600,1,0,0,0,0,0,0,0,0,0,209.6666667,1.024590164
3369,4273,4959,2,4,0,4,5,4,5,4,3,4,2,3,3,3,4,4,2,3,3,3,1,3,2,3,3,3,2,3,1,4,3,3,5,4,3,2,2,1,800,1,0,0,0,0,0,0,0,0,0,160,9.090909091
3370,4274,4959,2,4,0,4,3,3,3,3,3,3,4,4,2,3,4,4,4,3,4,3,2,4,3,3,5,4,4,3,5,4,4,3,4,4,3,3,2,2,150,1,0,0,0,0,0,0,0,0,0,210.3333333,9.090909091
3371,4275,4960,1,4,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,250,1,0,0,0,0,0,0,0,0,0,225,11.62790698
3372,4276,4960,1,4,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,250,0,0,0,0,0,0,1,0,0,0,152.6666667,11.62790698
3373,4277,4960,1,4,0,5,4,4,4,4,4,3,3,3,2,2,3,3,4,3,3,4,4,4,4,2,2,3,3,2,2,3,3,3,3,4,4,2,1,3,150,1,0,0,0,0,0,0,0,0,0,215.3333333,11.62790698
3374,4278,4952,1,3,0,5,5,4,5,4,3,3,4,4,3,3,5,4,5,4,5,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,5,5,5,5,700,1,0,0,0,0,0,0,0,0,0,191.6666667,4.568527919
3375,4279,4959,2,4,0,5,3,3,4,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,3,3,3,1,300,1,0,0,0,0,0,0,0,0,0,242.3333333,9.090909091
3376,4280,4959,2,4,0,4,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,150,1,0,0,0,0,0,0,0,0,0,191,9.090909091
3377,4281,4960,1,4,1,5,5,5,5,3,4,4,4,4,4,4,1,3,3,3,3,2,2,2,3,2,3,3,3,3,3,2,3,3,3,4,4,4,3,4,220,0,0,0,0,0,0,1,0,0,0,141,11.62790698
3378,4282,4959,2,4,0,4,3,3,4,3,3,3,3,4,2,3,3,3,2,3,3,2,2,3,3,4,3,2,2,2,2,3,2,3,3,4,4,3,3,2,500,1,0,0,0,0,0,0,0,0,0,257.3333333,9.090909091
3379,4284,4882,1,3,0,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,200,0,1,0,0,0,0,0,0,0,0,166.6666667,2.030456853
3380,4285,4881,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,250,1,0,0,0,0,0,0,0,0,0,198,2.661596958
3381,4287,4881,2,3,0,5,4,4,5,4,5,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,250,1,0,0,0,0,0,0,0,0,0,229,2.661596958
3382,4288,4887,1,3,0,4,4,4,4,4,4,4,3,4,3,4,4,2,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,350,0,0,0,0,0,0,1,0,0,0,266.6666667,4.285714286
3383,4289,5255,2,2,0,5,4,4,5,4,4,4,4,4,4,4,4,4,3,5,5,4,3,3,2,3,2,3,3,4,4,4,4,3,4,3,4,3,3,4,300,1,0,0,0,0,0,0,0,0,0,155.3333333,2.684563758
3384,4290,4887,1,3,0,3,3,2,3,4,5,5,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,1,350,0,0,0,0,0,0,0,1,0,0,272.3333333,4.285714286
3385,4291,4881,2,3,0,3,3,4,3,3,2,3,3,3,3,3,3,2,2,3,3,5,3,3,5,5,5,3,3,3,3,3,3,3,3,3,3,3,1,3,250,0,1,0,0,0,0,0,0,0,0,134.3333333,2.661596958
3386,4292,4881,2,3,0,5,4,5,5,4,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,200,1,0,0,0,0,0,0,0,0,0,202.6666667,2.661596958
3387,4293,4882,1,3,0,4,4,3,4,4,3,3,3,4,4,4,3,3,3,3,4,3,4,4,3,2,3,4,4,4,4,4,3,4,4,3,3,2,3,4,200,0,0,0,0,1,0,0,0,0,0,181.6666667,2.030456853
3388,4294,4880,1,3,0,4,4,4,4,4,4,4,4,5,4,5,5,5,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,2,480,1,0,0,0,0,0,0,0,0,0,224.3333333,1.754385965
3389,4295,4885,2,3,0,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,4,5,4,3,3,3,3,400,0,0,0,0,0,0,0,1,0,0,201.3333333,3.184713376
3390,4296,4884,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,800,0,0,0,0,0,1,0,0,0,0,219,3.787878788
3391,4297,4886,2,3,0,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,400,1,0,0,0,0,0,0,0,0,0,254.6666667,2.857142857
3392,4298,4886,2,3,0,5,5,5,5,5,4,4,4,4,4,4,5,2,2,2,5,5,4,5,3,4,4,3,4,4,5,4,2,3,3,4,4,4,1,1,250,0,1,0,0,0,0,0,0,0,0,234.3333333,2.857142857
3393,4299,4887,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,400,1,0,0,0,0,0,0,0,0,0,257.6666667,4.285714286
3394,4300,4880,1,3,0,4,4,4,4,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,299,0,0,0,1,0,0,0,0,0,0,145,1.754385965
3395,4302,4887,1,3,0,3,3,3,3,3,3,3,2,3,4,4,4,4,3,4,3,4,4,4,2,5,5,4,4,4,4,4,4,4,4,3,4,4,1,2,280,1,0,0,0,0,0,0,0,0,0,187,4.285714286
3396,4303,4887,1,3,0,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,2,3,2,2,3,4,4,4,3,4,3,3,3,5,3,3,4,4,300,0,1,0,0,0,0,0,0,0,0,247,4.285714286
3397,4304,4887,1,3,0,4,4,4,4,4,4,4,4,4,4,2,3,3,5,2,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,200,1,0,0,0,0,0,0,0,0,0,210,4.285714286
3398,4305,4881,2,3,0,4,4,4,5,4,5,4,5,4,4,5,4,3,4,4,4,3,4,2,3,3,3,3,4,4,3,4,4,4,3,3,3,2,2,3,250,0,1,0,0,0,0,0,0,0,0,221.6666667,2.661596958
3399,4306,4887,1,3,0,4,4,4,3,5,4,3,2,3,2,4,3,3,2,3,3,2,2,2,2,2,2,4,3,3,2,2,2,3,3,2,2,3,3,3,300,1,0,0,0,0,0,0,0,0,0,213,4.285714286
3400,4307,4881,2,3,0,5,5,5,5,5,5,5,4,4,4,5,4,5,4,5,5,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,340,1,0,0,0,0,0,0,0,0,0,244.6666667,2.661596958
3401,4309,4888,2,3,0,4,4,4,5,4,4,4,3,3,2,3,4,5,5,3,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,150,0,1,0,0,0,0,0,0,0,0,244.6666667,3.349282297
3402,4310,4883,2,3,0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,2,3,3,370,1,0,0,0,0,0,0,0,0,0,229.3333333,1.619433198
3403,4311,4881,2,3,0,3,4,4,4,5,4,3,3,4,4,5,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,169.6666667,2.661596958
3404,4312,4880,1,3,0,4,3,3,5,3,4,4,3,3,4,4,4,4,3,5,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,2,370,1,0,0,0,0,0,0,0,0,0,190.6666667,1.754385965
3405,4313,4886,2,3,0,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,650,1,0,0,0,0,0,0,0,0,0,254.6666667,2.857142857
3406,4315,4887,1,3,0,5,5,5,5,5,5,4,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,3,3,3,3,399,0,0,0,0,1,0,0,0,0,0,175.3333333,4.285714286
3407,4316,4912,1,3,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,3,2,430,0,0,0,1,0,0,0,0,0,0,279.6666667,1.333333333
3408,4317,4902,1,3,0,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,3,600,1,0,0,0,0,0,0,0,0,0,140,2.212389381
3409,4318,5033,1,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,4,3,4,5,3,4,4,4,4,3,4,3,2,2,900,1,0,0,0,0,0,0,0,0,0,214,1.196172249
3410,4319,4901,1,3,0,4,3,4,4,3,2,2,3,3,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,3,2,3,3,4,3,2,4,2,2,1,300,1,0,0,0,0,0,0,0,0,0,195.3333333,6.989247312
3411,4322,4902,2,3,0,5,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,250,0,0,0,0,1,0,0,0,0,0,172.3333333,2.212389381
3412,4323,4902,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,380,1,0,0,0,0,0,0,0,0,0,198.3333333,2.212389381
3413,4325,4902,2,3,0,5,4,2,5,3,3,3,3,3,3,3,3,2,1,5,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,120,1,0,0,0,0,0,0,0,0,0,179.3333333,2.212389381
3414,4326,4902,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1050,1,0,0,0,0,0,0,0,0,0,190.3333333,2.212389381
3415,4327,4902,2,3,0,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,2,2,2,3,2,400,0,0,0,0,0,0,1,0,0,0,161,2.212389381
3416,4328,4901,1,3,0,4,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,3,3,3,4,300,1,0,0,0,0,0,0,0,0,0,204.3333333,6.989247312
3417,4329,4901,1,3,0,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,2,2,2,3,4,3,4,3,4,3,3,3,3,3,2,3,2,460,0,1,0,0,0,0,0,0,0,0,187.6666667,6.989247312
3418,4330,4902,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,450,1,0,0,0,0,0,0,0,0,0,173,2.212389381
3419,4334,4908,1,3,0,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,500,1,0,0,0,0,0,0,0,0,0,229,3.045685279
3420,4335,4902,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,190,1,0,0,0,0,0,0,0,0,0,183.6666667,2.212389381
3421,4336,4906,1,3,0,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,480,1,0,0,0,0,0,0,0,0,0,188,0.505050505
3422,4337,4906,1,3,0,5,4,4,4,4,5,5,5,5,5,5,3,3,4,4,4,3,1,5,5,2,3,3,3,4,4,5,3,3,3,3,2,3,2,2,350,1,0,0,0,0,0,0,0,0,0,242.6666667,0.505050505
3423,4340,4906,1,3,0,5,4,4,5,4,4,4,4,5,4,4,5,5,4,4,5,2,2,3,4,2,4,4,3,3,3,4,3,4,4,4,4,3,3,2,450,0,0,0,0,0,0,1,0,0,0,245,0.505050505
3424,4341,4912,1,3,0,4,4,3,4,4,5,5,5,5,5,5,4,4,2,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,3,3,2,400,1,0,0,0,0,0,0,0,0,0,260.6666667,1.333333333
3425,4343,4901,1,3,0,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,2,2,200,1,0,0,0,0,0,0,0,0,0,234.6666667,6.989247312
3426,4344,4901,1,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,185,6.989247312
3427,4345,4906,1,3,0,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,4,3,2,3,3,4,3,3,3,3,3,4,4,4,4,4,2,400,1,0,0,0,0,0,0,0,0,0,261,0.505050505
3428,4346,4902,2,3,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,5,3,3,3,3,4,4,4,4,4,4,4,4,2,4,3,2,2,510,1,0,0,0,0,0,0,0,0,0,221.3333333,2.212389381
3429,4347,4902,2,3,0,3,4,3,3,4,4,4,5,5,5,4,4,4,4,4,3,4,2,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,350,0,0,0,1,0,0,0,0,0,0,292,2.212389381
3430,4348,4901,1,3,0,3,3,3,4,3,4,4,4,4,4,4,4,5,3,1,5,4,2,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,1,300,0,1,0,0,0,0,0,0,0,0,160.3333333,6.989247312
3431,4350,4906,1,3,0,4,4,4,4,3,3,3,3,3,3,3,4,4,2,1,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,4,450,1,0,0,0,0,0,0,0,0,0,218.6666667,0.505050505
3432,4351,4911,2,3,0,4,4,4,4,5,3,4,3,4,4,4,3,3,4,3,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,2,2,2,450,1,0,0,0,0,0,0,0,0,0,269.3333333,1.369863014
3433,4352,4903,2,4,0,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,560,1,0,0,0,0,0,0,0,0,0,206,2.482269504
3434,4354,4904,2,3,0,5,4,3,5,4,4,4,4,4,4,5,4,5,4,4,4,4,3,3,4,4,4,5,5,5,5,5,4,4,5,4,4,3,3,3,500,0,0,1,0,0,0,0,0,0,0,223.6666667,2.597402597
3435,4355,4477,2,2,0,4,4,4,4,4,3,3,3,3,3,4,4,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,3,4,2,300,0,0,0,0,0,0,1,0,0,0,288.3333333,0
3436,4357,4872,2,3,0,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,3,4,4,4,4,4,4,3,4,4,5,3,3,3,4,4,3,4,730,0,0,0,0,0,0,0,1,0,0,244.6666667,0.444444444
3437,4358,4893,2,4,0,5,5,5,5,5,4,4,4,4,4,4,3,3,3,4,4,4,2,4,4,4,3,4,4,4,3,4,3,3,4,3,4,4,3,3,610,0,0,1,0,0,0,0,0,0,0,241.6666667,0.506329114
3438,4360,4875,2,3,0,5,4,4,5,4,4,4,5,4,4,5,4,4,3,3,4,4,2,3,3,3,3,4,4,4,3,4,3,4,3,3,3,3,4,4,400,0,0,0,0,1,0,0,0,0,0,214,2.688172043
3439,4361,4875,2,3,0,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,4,4,4,5,4,5,3,4,5,4,4,4,4,4,1200,1,0,0,0,0,0,0,0,0,0,243.6666667,2.688172043
3440,4362,4875,2,3,0,4,4,4,5,4,4,4,2,4,2,4,5,3,2,4,4,3,3,5,3,3,3,4,4,5,5,5,5,5,5,5,5,3,3,3,400,1,0,0,0,0,0,0,0,0,0,220,2.688172043
3441,4364,4875,1,3,0,4,3,4,5,3,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,3,5,4,4,5,5,4,4,4,4,3,3,3,3,3,200,1,0,0,0,0,0,0,0,0,0,207.3333333,2.688172043
3442,4365,4875,1,3,0,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,2,2,4,4,4,3,4,3,3,4,3,3,2,2,4,500,1,0,0,0,0,0,0,0,0,0,219.6666667,2.688172043
3443,4367,4631,1,1,0,5,4,5,5,4,5,4,5,5,5,5,5,5,4,5,5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,800,1,0,0,0,0,0,0,0,0,0,279.3333333,0.917431193
3444,4368,4875,2,3,0,4,4,4,5,4,4,4,5,5,5,5,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,3,3,2,4,600,1,0,0,0,0,0,0,0,0,0,250.3333333,2.688172043
3445,4370,4870,2,3,0,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,3,500,0,0,1,0,0,0,0,0,0,0,253.6666667,0.696864111
3446,4373,4872,2,3,0,5,5,5,5,5,4,4,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,4,4,2,2,2,450,0,0,1,0,0,0,0,0,0,0,260.6666667,0.444444444
3447,4375,4875,1,3,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,5,4,4,4,3,3,4,2,340,1,0,0,0,0,0,0,0,0,0,180.6666667,2.688172043
