stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil,trans_Y1,trans_Y2,trans_Y3
3581,5060,2,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,500,1,0,0,0,0,0,0,0,0,0,215.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3582,5060,1,4,0,5,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,4,5,3,4,3,4,4,4,4,4,4,4,3,3,5,5,4,4,2,300,1,0,0,0,0,0,0,0,0,0,141.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3587,5060,2,4,0,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,2,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,3,250,1,0,0,0,0,0,0,0,0,0,206.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3588,5060,1,4,0,4,3,3,5,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,500,1,0,0,0,0,0,0,0,0,0,181.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3589,5060,2,4,0,4,4,4,4,4,2,2,2,2,2,2,3,3,1,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,1,3,2,200,0,0,0,0,1,0,0,0,0,0,147,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3590,5060,1,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,1,210,0,1,0,0,0,0,0,0,0,0,189.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3591,5060,1,4,0,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,400,1,0,0,0,0,0,0,0,0,0,219.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,1,0,0
3592,5060,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,2,4,4,450,1,0,0,0,0,0,0,0,0,0,260.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,1,0,0
3595,5060,2,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,2,4,4,5,4,3,4,3,5,4,4,4,5,4,3,3,4,250,1,0,0,0,0,0,0,0,0,0,192,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3597,5078,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,400,1,0,0,0,0,0,0,0,0,0,226,0.429184549,0,0,1,0,360,226.1666667,0,1,0
3598,5060,2,4,0,4,3,3,4,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,200,1,0,0,0,0,0,0,0,0,0,170.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,1,0,0
3599,5060,1,4,0,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,3,3,5,420,1,0,0,0,0,0,0,0,0,0,255,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3600,5060,1,4,0,4,3,3,4,3,4,4,2,5,3,5,3,3,3,2,4,3,3,3,3,3,3,2,4,3,3,4,5,4,4,4,4,4,3,2,200,1,0,0,0,0,0,0,0,0,0,223.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3601,5060,2,4,0,4,4,4,5,4,3,5,3,3,4,3,5,4,2,5,5,5,5,5,4,4,5,4,4,5,5,5,5,4,5,4,5,5,4,3,4000,1,0,0,0,0,0,0,0,0,0,173.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3603,5031,1,3,0,3,4,4,4,5,4,3,5,5,4,5,5,5,5,4,5,5,5,5,4,3,4,3,3,3,3,3,3,5,4,5,4,4,4,3,430,1,0,0,0,0,0,0,0,0,0,259.3333333,1.685393258,0,0,1,0,565,205.1666667,0,0,0
3607,5060,2,4,0,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,4,4,4,3,2,400,1,0,0,0,0,0,0,0,0,0,213,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3608,5060,1,4,0,4,3,3,4,3,4,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,220,0,1,0,0,0,0,0,0,0,0,178.3333333,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3609,5060,1,4,0,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,2,3,2,3,3,3,4,4,4,4,3,3,2,2,3,2,3,350,0,1,0,0,0,0,0,0,0,0,165,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3610,5060,1,4,0,4,5,3,4,4,3,3,3,3,3,3,2,1,1,4,2,3,4,3,3,3,4,3,3,3,3,4,4,3,4,4,3,2,4,4,200,0,0,0,0,1,0,0,0,0,0,164.6666667,9.661835749,0,0,0,1,463.4615385,190.2298851,0,0,0
3611,5081,1,3,0,4,3,3,3,3,4,4,3,4,4,5,3,3,2,3,3,2,2,3,3,3,3,3,3,4,3,4,3,3,3,2,4,3,3,5,360,0,0,0,0,0,0,1,0,0,0,241.3333333,4.405286344,0,0,1,0,360,241.3333333,0,0,0
3614,5050,1,4,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,400,1,0,0,0,0,0,0,0,0,0,210.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3615,5050,2,4,0,5,5,4,3,4,4,3,3,4,4,4,4,3,5,4,3,3,3,3,3,3,2,3,3,3,3,4,3,3,4,2,2,2,2,2,420,0,1,0,0,0,0,0,0,0,0,147.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3616,5050,1,4,0,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,2,1,4,3,1,4,4,4,5,4,4,3,4,5,4,4,3,3,5,250,1,0,0,0,0,0,0,0,0,0,215.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3618,5050,2,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,2,2,3,3,3,3,3,2,4,3,3,3,4,4,4,3,2,380,1,0,0,0,0,0,0,0,0,0,209,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3619,5051,2,4,0,5,5,3,5,4,4,4,4,4,3,4,4,3,4,4,4,3,4,2,2,4,4,3,3,4,4,4,5,4,5,2,4,3,4,2,500,1,0,0,0,0,0,0,0,0,0,223.6666667,0,0,0,0,1,500,223.6666667,0,1,0
3620,5050,2,4,0,3,3,3,3,4,3,3,2,2,2,2,3,4,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,1,200,1,0,0,0,0,0,0,0,0,0,237.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3621,5050,2,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,2,2,3,3,3,3,4,4,3,3,3,3,4,3,3,2,500,1,0,0,0,0,0,0,0,0,0,201.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3622,5050,2,4,0,5,5,3,5,5,5,5,5,5,5,5,4,4,1,3,5,3,2,3,3,3,4,4,3,4,3,4,3,3,3,2,3,2,2,4,450,1,0,0,0,0,0,0,0,0,0,234.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3623,5050,1,4,0,5,4,4,4,4,4,3,4,4,4,4,3,3,3,4,5,2,2,2,3,3,4,4,4,4,3,3,3,4,4,3,4,4,3,3,500,1,0,0,0,0,0,0,0,0,0,202.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3624,5050,2,4,0,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,5,5,5,5,5,5,4,4,4,4,3,4,3,4,4,3,2,3,5,300,0,0,0,0,0,0,1,0,0,0,173,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3625,5050,1,4,0,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,2,2,3,4,4,3,4,4,4,4,4,4,3,3,4,4,3,3,3,170,1,0,0,0,0,0,0,0,0,0,186.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3626,5050,2,4,0,4,3,4,5,3,3,3,3,3,3,3,3,2,2,4,3,4,3,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,450,1,0,0,0,0,0,0,0,0,0,177.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3627,5050,1,4,0,5,5,5,5,5,3,3,3,3,3,3,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,500,1,0,0,0,0,0,0,0,0,0,207.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3628,5050,2,4,0,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,4,3,300,1,0,0,0,0,0,0,0,0,0,222,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3629,5050,1,4,0,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,350,0,1,0,0,0,0,0,0,0,0,208.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3630,5050,2,4,0,3,4,2,2,3,3,3,4,3,2,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,300,1,0,0,0,0,0,0,0,0,0,202.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3631,5050,2,4,0,4,3,3,3,5,4,4,4,4,4,5,3,3,3,3,3,4,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,5,180,1,0,0,0,0,0,0,0,0,0,208.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3632,5050,2,4,0,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,4,3,2,1,300,0,0,0,0,1,0,0,0,0,0,217.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3633,5050,2,4,0,5,4,5,5,4,1,2,5,5,5,5,5,5,5,5,5,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,350,1,0,0,0,0,0,0,0,0,0,163.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3634,5050,2,4,0,3,3,3,3,4,4,3,3,4,3,4,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,320,1,0,0,0,0,0,0,0,0,0,177,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3635,5050,1,4,0,5,1,4,5,2,2,1,3,4,2,3,5,4,3,2,4,3,2,3,3,2,4,4,4,4,4,4,4,4,4,5,5,5,5,2,220,0,1,0,0,0,0,0,0,0,0,214,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3636,5050,1,4,0,3,3,3,3,3,3,3,1,3,1,3,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,4,4,4,4,3,3,1,1,1,180,1,0,0,0,0,0,0,0,0,0,201,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3638,5050,1,4,0,3,3,4,3,3,2,2,2,2,3,3,3,3,2,4,4,3,2,3,3,2,3,3,4,4,3,3,4,3,4,4,4,4,3,2,400,1,0,0,0,0,0,0,0,0,0,217.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3639,5050,1,4,0,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,700,0,0,0,0,0,0,0,1,0,0,153.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3640,5050,2,4,0,4,4,4,4,4,4,4,3,4,2,4,4,4,3,3,3,4,3,5,2,3,3,4,4,4,4,4,4,4,4,3,2,2,3,2,105,0,0,0,0,1,0,0,0,0,0,226.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,3,0,0
3641,5050,1,4,0,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,800,1,0,0,0,0,0,0,0,0,0,189.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3646,5050,1,4,0,3,3,3,4,3,3,3,3,3,4,3,3,3,2,3,3,4,2,2,1,2,2,3,3,3,4,3,3,3,4,4,2,2,3,1,3500,0,1,0,0,0,0,0,0,0,0,187,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3647,5050,2,4,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,2,350,1,0,0,0,0,0,0,0,0,0,185.3333333,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3648,5050,1,4,0,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,3,1,1,1,3,3,2,2,2,2,3,3,3,3,3,3,4,160,0,0,0,1,0,0,0,0,0,0,203.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3649,5050,1,4,0,5,5,4,5,4,3,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,4,400,0,0,0,0,1,0,0,0,0,0,202.6666667,6.542056075,0,0,0,1,462.8333333,200.6481481,0,0,0
3652,5003,2,3,0,4,4,4,5,3,4,4,3,4,3,5,4,4,4,3,4,3,2,3,3,4,3,4,4,4,4,5,3,3,4,4,4,2,2,2,300,1,0,0,0,0,0,0,0,0,0,234,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3653,5003,2,3,0,5,5,5,4,4,5,5,5,5,5,5,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,240,1,0,0,0,0,0,0,0,0,0,226,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3654,4997,2,4,0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,3,3,4,3,4,4,4,4,3,4,2,2,2,2,2,250,0,0,1,0,0,0,0,0,0,0,248,15.15151515,0,0,0,1,360,192.4444444,1,0,0
3655,4999,1,3,0,3,3,3,4,3,3,3,2,3,2,3,4,3,4,3,3,3,4,4,4,2,4,4,4,4,4,4,3,4,4,4,5,3,4,4,412,0,0,0,1,0,0,0,0,0,0,256,6.153846154,0,0,1,0,590.5,244.9166667,1,0,0
3656,5000,1,3,0,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,4,4,4,3,4,2,3,3,3,3,2,3,2,300,0,0,0,0,0,0,0,1,0,0,260.3333333,0.769230769,0,0,1,0,388.3333333,227.6111111,0,0,0
3657,4999,1,3,0,3,3,3,3,3,3,3,3,3,3,5,5,5,3,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,1,700,1,0,0,0,0,0,0,0,0,0,226.6666667,6.153846154,0,0,1,0,590.5,244.9166667,0,0,0
3658,5002,1,3,0,4,5,5,5,5,5,5,3,4,4,4,5,5,4,5,5,3,4,4,4,5,4,3,4,4,3,4,3,4,4,4,4,4,4,2,150,1,0,0,0,0,0,0,0,0,0,214.6666667,0.729927007,0,0,1,0,450,222.6666667,1,0,0
3659,5003,2,3,0,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,5,3,2,4,3,3,4,4,4,4,3,4,3,3,4,2,2,2,2,2,320,0,0,0,1,0,0,0,0,0,0,243.6666667,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3661,5000,1,3,0,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,4,4,3,3,4,3,4,4,4,4,4,4,2,4,3,4,4,4,3,2,500,0,0,0,1,0,0,0,0,0,0,278,0.769230769,0,0,1,0,388.3333333,227.6111111,0,0,0
3662,4999,1,3,0,5,5,5,5,4,4,4,4,4,4,4,4,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,900,1,0,0,0,0,0,0,0,0,0,245,6.153846154,0,0,1,0,590.5,244.9166667,0,0,0
3663,5002,1,3,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,490,1,0,0,0,0,0,0,0,0,0,233.3333333,0.729927007,0,0,1,0,450,222.6666667,0,0,0
3664,5001,2,3,0,2,3,2,2,3,1,1,1,1,1,1,3,3,1,1,2,2,2,3,2,2,3,4,4,4,3,4,3,4,4,4,3,3,3,2,240,0,0,0,0,1,0,0,0,0,0,193.3333333,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3666,5001,2,3,0,5,5,4,5,4,4,4,4,4,4,4,4,5,5,4,5,5,5,3,4,3,4,4,5,5,5,5,5,5,5,4,5,3,4,3,700,0,0,0,1,0,0,0,0,0,0,218.6666667,4.132231405,0,0,1,0,484,220.3333333,1,0,0
3667,5003,2,3,0,5,5,4,4,5,5,5,5,5,5,5,5,3,4,5,3,2,1,1,1,1,3,4,4,4,4,5,3,5,5,5,4,3,3,5,190,1,0,0,0,0,0,0,0,0,0,198,6.818181818,0,0,1,0,364.2857143,228,3,0,0
3669,5001,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,550,1,0,0,0,0,0,0,0,0,0,249,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3671,5000,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,3,3,2,600,1,0,0,0,0,0,0,0,0,0,254.3333333,0.769230769,0,0,1,0,388.3333333,227.6111111,1,0,0
3672,5002,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,4,2,550,1,0,0,0,0,0,0,0,0,0,227.6666667,0.729927007,0,0,1,0,450,222.6666667,1,0,0
3673,4999,1,3,0,5,4,4,5,4,4,4,3,5,4,5,5,4,3,5,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,3,2,350,0,0,0,1,0,0,0,0,0,0,252,6.153846154,0,0,1,0,590.5,244.9166667,0,0,0
3674,5003,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,3,2,2,2,350,0,1,0,0,0,0,0,0,0,0,194.6666667,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3675,5001,2,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,2,3,4,2,3,2,2,2,2,3,3,3,3,4,4,4,3,3,400,0,0,1,0,0,0,0,0,0,0,226.3333333,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3677,5000,1,3,0,4,5,5,5,4,4,4,3,4,5,4,4,5,5,3,4,3,2,3,2,2,3,4,3,3,4,3,3,3,4,3,4,3,2,1,480,0,0,0,0,0,0,1,0,0,0,252.6666667,0.769230769,0,0,1,0,388.3333333,227.6111111,0,0,0
3679,5001,2,3,0,5,4,4,4,4,5,5,5,5,5,5,3,4,4,3,3,4,3,3,4,2,3,4,4,4,3,4,4,4,3,4,3,3,3,2,600,0,0,0,0,1,0,0,0,0,0,241.3333333,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3681,4997,2,4,0,5,1,3,3,3,1,2,2,2,2,2,5,4,5,5,5,3,3,3,4,1,4,3,3,4,4,2,4,3,2,3,4,5,3,2,230,0,1,0,0,0,0,0,0,0,0,188.3333333,15.15151515,0,0,0,1,360,192.4444444,0,0,0
3682,5001,2,3,0,4,4,3,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,4,5,4,4,4,4,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,214.3333333,4.132231405,0,0,1,0,484,220.3333333,2,0,0
3683,5003,2,3,0,4,4,4,4,4,4,3,3,4,3,4,3,3,2,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,2,2,2,1,400,1,0,0,0,0,0,0,0,0,0,243.6666667,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3684,5001,2,3,0,5,5,5,5,4,4,4,4,4,4,4,5,4,3,4,5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,550,1,0,0,0,0,0,0,0,0,0,201.3333333,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3685,5001,2,3,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,400,1,0,0,0,0,0,0,0,0,0,223,4.132231405,0,0,1,0,484,220.3333333,0,0,0
3686,5003,2,3,0,5,4,5,5,4,4,4,5,4,5,3,4,5,5,4,5,4,3,3,4,4,4,4,5,4,4,4,4,5,4,5,5,5,5,5,750,0,0,1,0,0,0,0,0,0,0,256,6.818181818,0,0,1,0,364.2857143,228,0,0,0
3687,5002,1,3,0,4,4,4,4,3,4,4,3,4,3,2,3,3,4,3,3,4,3,4,4,3,4,3,3,3,3,4,4,3,3,4,4,4,4,3,700,1,0,0,0,0,0,0,0,0,0,249,0.729927007,0,0,1,0,450,222.6666667,0,0,0
3688,5002,1,3,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,4,5,5,5,5,4,4,3,2,4,360,0,0,0,1,0,0,0,0,0,0,231,0.729927007,0,0,1,0,450,222.6666667,0,0,0
3689,5000,1,3,0,5,5,5,5,5,4,4,4,4,4,4,4,3,2,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,150,0,0,0,0,0,1,0,0,0,0,183.6666667,0.769230769,0,0,1,0,388.3333333,227.6111111,0,0,0
3691,5007,1,3,0,3,3,3,3,3,4,4,3,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,300,1,0,0,0,0,0,0,0,0,0,195.3333333,0.386100386,0,0,1,0,337.2727273,210.4615385,1,0,0
3695,5008,2,3,0,5,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,250,1,0,0,0,0,0,0,0,0,0,194.3333333,0.505050505,0,0,1,0,451.5833333,227.1428571,0,0,0
3696,5006,2,3,0,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,3,1,400,1,0,0,0,0,0,0,0,0,0,239.3333333,4.854368932,0,0,1,0,505,222.7666667,0,0,0
3697,5008,2,3,0,4,4,3,4,5,4,4,3,4,3,4,5,5,5,5,5,1,1,1,1,1,1,1,1,3,1,3,1,3,3,4,4,4,4,4,500,0,0,1,0,0,0,0,0,0,0,255,0.505050505,0,0,1,0,451.5833333,227.1428571,0,0,0
3699,4267,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,350,1,0,0,0,0,0,0,0,0,0,226.6666667,0.864553314,0,0,1,0,400,209.3333334,0,0,0
3700,5216,2,4,0,4,3,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,2,1,2,4,4,3,3,4,3,3,5,5,4,4,2,4,2,4,500,0,1,0,0,0,0,0,0,0,0,230.3333333,6.25,0,0,0,1,500,230.3333333,0,0,0
3701,5008,2,3,0,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,500,1,0,0,0,0,0,0,0,0,0,183,0.505050505,0,0,1,0,451.5833333,227.1428571,0,0,0
3702,4499,1,2,0,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,3,3,2,2,200,1,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,200,205,1,1,0
3704,5005,1,3,0,3,2,2,3,2,2,2,1,2,2,2,3,3,2,3,3,4,3,3,2,4,4,4,3,4,4,4,4,4,4,4,4,3,4,2,500,1,0,0,0,0,0,0,0,0,0,169.3333333,1.863354037,0,0,1,0,530,213.2,0,0,0
3705,5007,1,3,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,1,2,2,3,3,3,3,3,3,3,4,3,4,5,3,4,4,500,1,0,0,0,0,0,0,0,0,0,269.3333333,0.386100386,0,0,1,0,337.2727273,210.4615385,0,0,0
3706,5005,1,3,0,4,4,4,4,5,5,5,4,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1000,1,0,0,0,0,0,0,0,0,0,246.3333333,1.863354037,0,0,1,0,530,213.2,1,0,0
3707,5005,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,3,3,2,3,4,3,3,3,4,4,4,4,4,700,0,0,0,0,0,0,0,1,0,0,258,1.863354037,0,0,1,0,530,213.2,0,0,0
3708,5008,2,3,0,3,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,3,500,1,0,0,0,0,0,0,0,0,0,263,0.505050505,0,0,1,0,451.5833333,227.1428571,1,0,0
3710,5006,2,3,0,5,4,4,5,4,5,5,5,5,5,5,2,2,2,3,3,4,3,2,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,650,1,0,0,0,0,0,0,0,0,0,271.6666667,4.854368932,0,0,1,0,505,222.7666667,1,0,0
3711,5008,2,3,0,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,400,1,0,0,0,0,0,1,0,0,0,274.3333333,0.505050505,0,0,1,0,451.5833333,227.1428571,0,0,0
